Va,Va_step,Iteration,Applied_Voltage,Error_V_L2,Error_V_Linf,Error_n_L2,Error_n_Linf,Error_p_L2,Error_p_Linf,Residual_Poisson_L2,Residual_Poisson_Linf,Residual_n_L2,Residual_n_Linf,Residual_p_L2,Residual_p_Linf,Total_Error
0,0,1,0,0.12290385698344694,0.2014858569685387,0.00017842240734343957,0.0010319296406242871,8.87400360428449e-08,4.010017621006092e-07,8.845769458208061e-06,9.028123312105081e-05,0.00031752723649875326,0.01738588481106925,6.418777639726693e-06,0.00035145372064041317,0.18248486037946668
0,0,3,0,0.018107695660649025,0.029449492082481044,2.1677446121245322e-05,0.0001224175818298548,2.3552559955639648e-08,1.1365847794804788e-07,9.309634627887764e-06,9.065273964023476e-05,0.00031767874321446404,0.017394180409067383,6.418741353829834e-06,0.0003514517338425876,0.029887416688809534
0,0,5,0,0.002324700004901876,0.003779418326615769,2.7473356685363016e-06,1.5412453254167943e-05,3.062134574417045e-09,1.480259699095988e-08,9.253369300846503e-06,9.061330513486621e-05,0.00031766005179806225,0.01739315697934179,6.4187460933273014e-06,0.00035145199334900957,0.00377228531395701
0,0,7,0,0.00029858649158283985,0.0004854315524376318,3.5069063524078457e-07,1.9650680746201993e-06,3.9355574220119e-10,1.9025054807920126e-09,9.260468147897348e-06,9.0618211791314e-05,0.00031766243022361376,0.017393287207643233,6.41874548417662e-06,0.00035145195999557605,0.0004855493932373301
0,0,9,0,3.820066167403327e-05,6.21048235558419e-05,4.4830898625366874e-08,2.5114235081835634e-07,5.0359392854451315e-11,2.434484133110714e-10,9.259562106014349e-06,9.061758676603022e-05,0.000317662126402435,0.01739327057221984,6.41874556212644e-06,0.00035145196426364015,6.210289575998372e-05
0,0,11,0,4.8858650543386545e-06,7.943200287741092e-06,5.732617209984285e-09,3.211253602787567e-08,6.441132051170305e-12,3.1137880387175146e-11,9.259677918407697e-06,9.061766663046947e-05,0.00031766216524788875,0.017393272699163635,6.418745552156413e-06,0.0003514519637177413,7.943232094134468e-06
0,0,13,0,6.248239135979442e-07,1.015807846727057e-06,7.330832762549769e-10,4.106489044641837e-09,8.237223442962936e-13,3.982061073026441e-12,9.259663109378336e-06,9.061765641676567e-05,0.00031766216028049696,0.017393272427179085,6.418745553431443e-06,0.0003514519637875543,1.0158075303134614e-06
0,0,15,0,7.990367222691322e-08,1.299034373403174e-07,9.37472666935309e-11,5.251400564398878e-10,1.0533956228549409e-13,5.092364247297199e-13,9.259665003155433e-06,9.061765772739065e-05,0.0003176621609157253,0.017393272461960377,6.418745553268408e-06,0.0003514519637786275,1.2990323680304354e-07
0,0,17,0,1.0218298347429588e-08,1.661231507910088e-08,1.1988522726274538e-11,6.715554154435033e-11,1.347213252602072e-14,6.512726555968351e-14,9.259664760961054e-06,9.06176575567455e-05,0.00031766216083449304,0.017393272457512585,6.418745553289212e-06,0.00035145196377976657,1.661251708654434e-08
0.0,1,1,0.0,0.0008674470434623347,0.0012815307002611576,7.830338578407738e-06,1.2375000471432263e-05,7.754649545293878e-06,1.2543357038462609e-05,9.280175035720473e-06,9.062335983354554e-05,0.0003176686638576672,0.0173936285240075,6.4187281886936796e-06,0.0003514510125305702,4.000843375070761
0.0,1,3,0.0,0.001386896918768316,0.0020476650930447704,6.228651402757104e-06,9.82565134246497e-06,6.202921785520847e-06,1.0028087872768272e-05,9.286058685405228e-06,9.062470685392742e-05,0.00031766978345581625,0.017393689826479184,6.4187118735493214e-06,0.0003514501191439348,1.7787398124217302
0.0,1,5,0.0,0.0016622490119910256,0.0024516368022258206,4.942811392829237e-06,7.789591535817118e-06,4.96139068546076e-06,8.014597077010956e-06,9.289712351401743e-06,9.062528833515143e-05,0.0003176698679245329,0.017393694451475174,6.418691711368023e-06,0.0003514490150761288,1.0502674006076282
0.0,1,7,0.0,0.0017700610062636314,0.0026068052821131005,3.915383585450996e-06,6.1736775092539095e-06,3.968110666783376e-06,6.403325160322807e-06,9.291640255420092e-06,9.062528427588437e-05,0.0003176691779735224,0.017393656673894906,6.418669860029624e-06,0.0003514478185072232,0.694950547281486
0.0,1,9,0.0,0.0017662369478011993,0.0025962263179675205,3.098450853832611e-06,4.894825907484057e-06,3.173493152700799e-06,5.114361658169672e-06,9.292287926376121e-06,9.06248572043971e-05,0.0003176679385897437,0.017393588812675106,6.418647776570521e-06,0.0003514466092308825,0.48863475061647443
0.0,1,11,0.0,0.0016911568500141826,0.0024800484991427396,2.4520804178007703e-06,3.8833450960585984e-06,2.537844392578908e-06,4.083588561066482e-06,9.292028821686543e-06,9.062414562494264e-05,0.000317666336977804,0.017393501118017407,6.418626408696051e-06,0.0003514454391453676,0.3565592824364365
0.0,1,13,0.0,0.0015735989559490255,0.0023012234203321213,1.943077310029452e-06,3.082986004047651e-06,2.029393307383626e-06,3.259559334127006e-06,9.2911637121756e-06,9.062326228955495e-05,0.0003176645238873478,0.01739340184406792,6.4186063386031075e-06,0.0003514443401314853,0.2666540773102727
0.0,1,15,0.0,0.0014337283763904694,0.0020898812461549454,1.5439464637574116e-06,2.449161062406728e-06,1.6227119336046734e-06,2.601029474351153e-06,9.289926664178612e-06,9.062229521759104e-05,0.00031766261687096313,0.017393297427300673,6.418587890186817e-06,0.0003514433299244912,0.20286433348795607
0.0,1,17,0.0,0.001285365329853131,0.0018666694281357366,1.2320187185602328e-06,1.9467697995466827e-06,1.2974504048463584e-06,2.074932320804293e-06,9.288493945953231e-06,9.062131030292253e-05,0.00031766070448471784,0.017393192716513954,6.418571208322255e-06,0.00035144241645624377,0.15625876347140827
